256, 0.005547
512, 0.005853
1024, 0.005638
2048, 0.005715
4096, 0.005617
8192, 0.005656
16384, 0.005662
32768, 0.005667
65536, 0.006111
131072, 0.006624
262144, 0.006744
524288, 0.006696
1048576, 0.006766
2097152, 0.006765
4194304, 0.006787
8388608, 0.006833
16777216, 0.006825
