1024, 30.132700
2048, 27.790300
4096, 17.257800
8192, 18.015300
16384, 17.262000
32768, 30.909100
65536, 18.125600
131072, 17.937500
262144, 58.583300
524288, 144.908600
1048576, 82.960000
2097152, 117.305400
4194304, 62.112300
8388608, 72.449900
16777216, 65.467900
33554432, 70.037500
67108864, 112.910400
134217728, 87.242400
268435456, 91.583500
536870912, 117.112200
