1024, 17.257600
2048, 47.027400
4096, 43.213500
8192, 339.834600
16384, 29.456900
32768, 18.173300
65536, 41.854400
131072, 17.717500
262144, 46.729500
524288, 84.126200
1048576, 53.989300
2097152, 51.440500
4194304, 71.477900
8388608, 81.349300
16777216, 82.556300
33554432, 75.497500
67108864, 86.717200
134217728, 124.883600
268435456, 81.008400
536870912, 151.420300
