1024, 17.798200
2048, 17.751400
4096, 17.799200
8192, 17.802100
16384, 17.756600
32768, 17.273800
65536, 17.284200
131072, 17.428900
262144, 17.454800
524288, 30.294200
1048576, 45.099000
2097152, 40.854600
4194304, 45.751500
8388608, 74.066100
16777216, 64.945900
33554432, 75.434000
67108864, 58.637800
134217728, 70.830500
268435456, 74.785800
536870912, 85.621800
