1024, 17.762900
2048, 17.802200
4096, 17.809300
8192, 51.690000
16384, 16.274400
32768, 16.278300
65536, 16.296500
131072, 16.708800
262144, 16.372500
524288, 22.661600
1048576, 20.000000
2097152, 39.688500
4194304, 43.352000
8388608, 58.725600
16777216, 54.940700
33554432, 67.847000
67108864, 60.541800
134217728, 72.289600
268435456, 58.797600
536870912, 69.734700
